date,timepoint,wheat,sensor,variety,rep_var,rep_pic,vi,max,mean,median,std,p95,p90,p85,min_air_temp,air_temp,max_air_temp,dewpoint,rel_humidity,soil_temp_2_in,min_soil_temp_8_in,avg_soil_temp_8_in,soil_wp_8_in,precip,solar_rad,et_grass,et_alfalfa
2022-05-12,13,winter,AG11,5,3,2,cigreen0,2.76621,2.13494,2.12802,0.12949,2.36376,2.30369,2.26569,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,cigreen0,2.76621,2.08898,2.08532,0.14124,2.32908,2.26569,2.22921,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,cigreen0,3.718,2.14114,2.13273,0.16216,2.41181,2.34826,2.30369,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,cigreen0,3.718,2.18933,2.18296,0.17877,2.48254,2.41599,2.37398,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,cigreen,9.76521,7.96083,7.94104,0.37014,8.61486,8.44317,8.33455,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,cigreen,9.76521,7.82945,7.81897,0.40372,8.51574,8.33455,8.23027,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,cigreen,12.48578,7.97854,7.9545,0.46352,8.75222,8.57055,8.44317,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,cigreen,12.48578,8.11627,8.09808,0.511,8.95439,8.76416,8.64409,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,evi2,0.67424,0.54626,0.54799,0.03519,0.60173,0.59016,0.58191,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,evi2,0.75328,0.54729,0.54932,0.03621,0.60485,0.5923,0.58382,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,evi2,0.75328,0.51663,0.52911,0.05938,0.59859,0.58505,0.57558,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,evi2,0.75328,0.48356,0.49073,0.07836,0.5933,0.5783,0.56751,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,gndvi0,0.58038,0.51585,0.51551,0.01504,0.54168,0.53528,0.53114,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,gndvi0,0.58038,0.5103,0.51044,0.01684,0.53801,0.53114,0.5271,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,gndvi0,0.65023,0.51631,0.51606,0.01872,0.54667,0.54005,0.53528,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,gndvi0,0.65023,0.52174,0.52187,0.02017,0.55382,0.5471,0.54275,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,gndvi,4.39,3.67069,3.67366,0.16323,3.94238,3.87556,3.83327,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,gndvi,4.39,3.60347,3.6009,0.1721,3.89621,3.82019,3.77706,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,gndvi,4.96852,3.62176,3.61907,0.16545,3.89621,3.82748,3.79111,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,gndvi,4.96852,3.62676,3.6271,0.16155,3.88457,3.82203,3.79111,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,ndvi,0.38678,0.32304,0.32408,0.01808,0.35126,0.34546,0.3413,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,ndvi,0.42421,0.32355,0.32478,0.01858,0.35282,0.34649,0.34228,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,ndvi,0.42421,0.30743,0.31434,0.03116,0.3497,0.34288,0.33811,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,ndvi,0.42421,0.28972,0.29432,0.04174,0.34703,0.33944,0.33401,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,rdvi,5.5503,4.42146,4.43331,0.29072,4.88818,4.7934,4.72473,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,rdvi,6.12353,4.44231,4.45918,0.30924,4.94502,4.82511,4.76159,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,rdvi,6.12353,4.20411,4.29512,0.47879,4.88818,4.76159,4.68394,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,rdvi,6.12353,3.94344,3.99195,0.62658,4.83652,4.69761,4.60078,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,savi,0.57876,0.48327,0.48483,0.02707,0.52551,0.51684,0.51062,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,savi,0.63478,0.48404,0.48585,0.02783,0.52784,0.51843,0.51207,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,savi,0.63478,0.45991,0.47028,0.04664,0.52316,0.51299,0.50584,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,savi,0.63478,0.43341,0.44029,0.06247,0.51919,0.50789,0.49972,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,5,3,2,sr,2.26145,1.95647,1.95894,0.07852,2.08292,2.0556,2.0363,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,3,3,2,sr,2.47346,1.95883,1.962,0.08097,2.09031,2.06041,2.04081,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,7,3,2,sr,2.47346,1.8935,1.91691,0.12733,2.07549,2.04358,2.02166,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-12,13,winter,AG11,1,3,2,sr,2.47346,1.82538,1.83417,0.16332,2.06295,2.02775,2.00306,35.5,7.444444444444445,59.5,33.3,65.6,10.055555555555555,48.2,10.055555555555555,-18.7,0.25,21.69,0.15,0.2
2022-05-13,13,winter,AG11,5,3,5,cigreen0,3.12731,2.25726,2.25499,0.14796,2.50653,2.44664,2.39864,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,cigreen0,3.12731,2.13645,2.12855,0.18745,2.44664,2.37839,2.33713,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,cigreen0,4.20242,2.17977,2.18431,0.18836,2.47902,2.40728,2.36324,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,cigreen0,4.20242,2.23959,2.24443,0.20686,2.57029,2.49512,2.44278,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,cigreen,10.79736,8.31046,8.30396,0.42292,9.02296,8.85177,8.71456,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,cigreen,10.79736,7.96513,7.94256,0.53581,8.85177,8.65669,8.53874,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,cigreen,13.87043,8.08894,8.10193,0.5384,8.94431,8.73928,8.61338,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,cigreen,13.87043,8.25993,8.27377,0.59128,9.2052,8.99035,8.84073,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,evi2,0.78246,0.5409,0.54036,0.04006,0.60392,0.59198,0.583,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,evi2,0.84126,0.55801,0.55938,0.04414,0.62624,0.61219,0.60336,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,evi2,0.84126,0.52272,0.52941,0.06649,0.61781,0.60336,0.59198,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,evi2,0.84126,0.47885,0.48988,0.09457,0.61219,0.59445,0.58075,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,gndvi0,0.60993,0.52965,0.52996,0.01627,0.5562,0.55022,0.54531,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,gndvi0,0.60993,0.5155,0.51557,0.02187,0.55022,0.54321,0.53887,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,gndvi0,0.67755,0.52054,0.52202,0.02151,0.55347,0.54621,0.54163,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,gndvi0,0.67755,0.52714,0.52879,0.02301,0.56239,0.55507,0.54983,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,gndvi,4.81268,3.84189,3.84052,0.17342,4.12732,4.06127,4.01529,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,gndvi,4.81268,3.69153,3.68094,0.21937,4.06127,3.97972,3.93171,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,gndvi,5.37778,3.68858,3.68094,0.20124,4.03539,3.95725,3.90307,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,gndvi,5.37778,3.68681,3.67547,0.18835,4.01529,3.93335,3.87598,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,ndvi,0.43773,0.32026,0.32014,0.02057,0.35234,0.3464,0.3419,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,ndvi,0.46436,0.32898,0.32994,0.02248,0.36342,0.35647,0.3521,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,ndvi,0.46436,0.3105,0.31452,0.03469,0.35927,0.3521,0.3464,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,ndvi,0.46436,0.28688,0.29392,0.0505,0.35647,0.34766,0.34074,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,rdvi,6.19391,4.3303,4.31841,0.33302,4.87492,4.7555,4.68156,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,rdvi,6.57065,4.47258,4.47446,0.37206,5.07171,4.93401,4.85299,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,rdvi,6.57065,4.19862,4.24112,0.53556,4.99271,4.85299,4.74834,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,rdvi,6.57065,3.85368,3.94616,0.75313,4.93401,4.77824,4.66484,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,savi,0.65496,0.47908,0.47895,0.03081,0.52714,0.51821,0.51146,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,savi,0.6948,0.49213,0.49354,0.03367,0.54372,0.53331,0.52674,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,savi,0.6948,0.46449,0.47051,0.05194,0.53748,0.52674,0.51821,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,savi,0.6948,0.42913,0.43963,0.07558,0.53331,0.52007,0.50975,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,5,3,5,sr,2.55702,1.94502,1.94178,0.08952,2.08803,2.05997,2.03905,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,3,3,5,sr,2.73383,1.98388,1.98479,0.1004,2.1418,2.10784,2.08692,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,7,3,5,sr,2.73383,1.90792,1.91767,0.14438,2.12142,2.08692,2.05997,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-13,13,winter,AG11,1,3,5,sr,2.73383,1.81846,1.83255,0.19659,2.10784,2.06588,2.03371,34.7,6.0555555555555545,49.8,30.3,63.2,9.555555555555557,48.0,9.833333333333336,-21.1,0.1,24.43,0.12,0.16
2022-05-14,13,winter,AG11,5,3,3,cigreen0,2.81326,2.18517,2.18017,0.10094,2.35578,2.30387,2.27327,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,cigreen0,2.81326,2.1055,2.10019,0.12573,2.30665,2.25705,2.23149,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,cigreen0,2.93436,2.12212,2.11513,0.11851,2.31533,2.26408,2.23357,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,cigreen0,2.93436,2.13279,2.12844,0.1149,2.31834,2.26899,2.23902,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,cigreen,9.8997,8.1044,8.0901,0.28852,8.59205,8.44367,8.35623,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,cigreen,9.8997,7.87666,7.8615,0.35939,8.45163,8.30984,8.23679,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,cigreen,10.24585,7.92417,7.90418,0.33876,8.47644,8.32994,8.24274,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,cigreen,10.24585,7.95467,7.94224,0.32842,8.48504,8.34398,8.25831,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,evi2,0.61815,0.53229,0.53312,0.02602,0.57138,0.56594,0.55784,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,evi2,0.75431,0.54636,0.54672,0.03027,0.59292,0.58501,0.57693,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,evi2,0.75431,0.52655,0.5282,0.04055,0.58767,0.57693,0.56867,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,evi2,0.75431,0.50555,0.50618,0.05113,0.58467,0.57138,0.56319,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,gndvi0,0.58448,0.52185,0.52155,0.01132,0.54084,0.5353,0.53197,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,gndvi0,0.58448,0.5124,0.51222,0.01482,0.5356,0.53019,0.52735,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,gndvi0,0.59468,0.51442,0.51399,0.01385,0.53654,0.53097,0.52759,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,gndvi0,0.59468,0.5157,0.51556,0.01334,0.53686,0.53151,0.52819,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,gndvi,4.38538,3.72047,3.71514,0.12328,3.9219,3.86362,3.8299,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,gndvi,4.38538,3.62687,3.61898,0.14878,3.86362,3.81133,3.78306,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,gndvi,4.38538,3.61522,3.60124,0.13642,3.84546,3.79078,3.75628,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,gndvi,4.38538,3.59174,3.57111,0.13264,3.82654,3.77338,3.73217,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,ndvi,0.35936,0.31589,0.31641,0.01349,0.33597,0.33321,0.32908,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,ndvi,0.42471,0.3231,0.32341,0.01555,0.34682,0.34285,0.33879,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,ndvi,0.42471,0.3128,0.31385,0.02106,0.34419,0.33879,0.3346,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,ndvi,0.42471,0.30175,0.3024,0.02682,0.34266,0.33597,0.33182,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,rdvi,5.13569,4.36964,4.37695,0.21566,4.70121,4.62986,4.58159,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,rdvi,6.06969,4.47982,4.48572,0.25163,4.88651,4.80178,4.73464,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,rdvi,6.06969,4.32277,4.33905,0.33065,4.83012,4.73464,4.66779,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,rdvi,6.06969,4.15583,4.17524,0.41409,4.79141,4.68745,4.61042,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,savi,0.53772,0.4726,0.47337,0.0202,0.50266,0.49852,0.49235,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,savi,0.63551,0.4834,0.48385,0.02329,0.5189,0.51296,0.50686,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,savi,0.63551,0.46798,0.46956,0.03153,0.51496,0.50686,0.5006,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,savi,0.63551,0.45143,0.45242,0.04015,0.51269,0.50266,0.49643,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,5,3,3,sr,2.12185,1.92463,1.92572,0.05695,2.0119,1.99946,1.98099,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,3,3,3,sr,2.4765,1.95621,1.956,0.06753,2.06193,2.04347,2.02477,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,7,3,3,sr,2.4765,1.91308,1.91482,0.08856,2.04965,2.02477,2.0057,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-14,13,winter,AG11,1,3,3,sr,2.4765,1.86849,1.86699,0.10952,2.04256,2.0119,1.9932,41.1,9.000000000000002,57.2,42.8,81.9,10.666666666666668,49.3,10.222222222222221,-21.4,0.19,12.48,0.09,0.11
2022-05-15,13,winter,AG11,5,3,1,cigreen0,3.16411,2.41983,2.42284,0.10817,2.59902,2.54885,2.52241,44.4,13.055555555555555,68.5,49.2,80.5,12.555555555555555,50.5,11.166666666666666,-21.1,0.15,19.66,0.14,0.17
